,web-scraper-order,web-scraper-start-url,Products-href,Package Content,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
275,1751700991-293,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/rayon-kurti-set-in-dark-green-colour-lkv0142.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-set-in-dark-green-colour-lkv0142-1.jpg,Rayon Kurti Set In Dark Green Colour,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Dark Green,"Casual, Daily Wear",All-season,21600,51%,,,Indian Women,,,
276,1751700997-294,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/gota-patti-embroidered-rayon-navy-blue-kurti-lkv00984.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gota-patti-embroidered-rayon-navy-blue-kurti-lkv00984-1.jpg,Gota Patti Embroidered Rayon Navy Blue Kurti,Indian Cloth,Kurti,Fancy,Rayon,Rayon,Navy Blue,Festival Wear,All-season,22800,72%,Gota Patti,Top (Kurti),Indian Women,40-42,Silver,Sandals
277,1751701001-295,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/light-blue-cotton-slub-kurti-with-palazzo-pant-lkv0056.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-blue-cotton-slub-kurti-with-palazzo-pant-lkv0056-1.jpg,Light Blue Cotton Slub Kurti,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Light Blue,"Casual, Daily Wear",Summer,35700,72%,,Kurti,Pakistani Women,,,
278,1751701007-296,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/white-rayon-kurti-with-sharara-pant-lkv0066.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-rayon-kurti-with-sharara-pant-lkv0066-1.jpg,White Rayon Kurti With Sharara Pant,Women,Salwar Kameez,Contemporary,Rayon,Rayon,White,"Casual, Party",All-season,31800,72%,,,Pakistani Women,,,
279,1751701014-297,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-printed-kurti-set-in-orange-colour-lkv0183.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-printed-kurti-set-in-orange-colour-lkv0183-1_1.jpg,Cotton Printed Kurti Set In Orange Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Orange,"Casual, Daily Wear",Summer,21600,72%,Printed,Kurti Set,Pakistani Women,,,
280,1751701021-298,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/printed-silk-sage-green-kurti-lkv00741.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-silk-sage-green-kurti-lkv00741-1.jpg,Printed Silk Sage Green Kurti,Pakistani Cloth,Kurti,Contemporary,Silk,Silk,Sage Green,Festival Wear,All-season,30300,24%,Printed,Top (Kurti),Pakistani Women,,,
281,1751701028-299,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/gota-patti-embroidered-rayon-black-kurti-lkv00978.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gota-patti-embroidered-rayon-black-kurti-lkv00978-1.jpg,Black Plain Rayon Kurti for Casual Wear,Women,Salwar Kameez,Contemporary,Rayon,Rayon,Pure Black,"Festival Wear, Casual Wear",All-season,22800,72%,Gota Patti,Top (Kurti),Pakistani Women,"40, 42, 44",Black,Sandals
282,1751701043-300,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/plain-embroidered-cotton-off-white-kurti-lkv001447.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-embroidered-cotton-off-white-kurti-lkv001447-1.jpg,Plain Embroidered Cotton Off White Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Off White,Festival Wear,Summer,13800,73%,Plain Embroidery,Top (Kurti),Women,36-42,Any color,Sandals or Flats
283,1751701049-301,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/rayon-kurti-in-dusty-pink-colour-lkv0141.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-in-dusty-pink-colour-lkv0141-1.jpg,Rayon Kurti In Dusty Pink Colour,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Dusty Pink,"Casual, Daily Wear",All-season,32700,72%,,,Indian Women,,,
284,1751701055-302,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/pistachio-green-chanderi-embroidered-kurti-lkv001819.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-chanderi-embroidered-kurti-lkv001819-1.jpg,Pistachio Green Chanderi Embroidered Kurti,Women,Kurti,Contemporary,Chanderi,Chanderi,Pistachio Green,Festival Wear,All-season,15600,43%,"Lace, Mirror Work, Resham Work, Thread Work",Top (Kurti),Women,One Size,Matching Green or Neutral,Sandals or Flats
285,1751701065-303,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/black-crepe-straight-cut-kurti-lkv001700.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-crepe-straight-cut-kurti-lkv001700-1.jpg,Black Straight Cut Crepe Kurti for Party,Women,Kurti,Contemporary,Crepe,Crepe,Pure Black,Festival Wear,All-season,15600,72%,Foil Print,Top (Kurti),Women,,,
286,1751701072-304,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-kurti-in-dusty-green-colour-lkv0182.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-kurti-in-dusty-green-colour-lkv0182-1.jpg,Cotton Kurti In Dusty Green Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Dusty Green,"Casual, Daily Wear",Summer,21600,72%,,,Pakistani Women,,,
287,1751701087-305,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-printed-kurti-in-pear-green-colour-lkv0184.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-printed-kurti-in-pear-green-colour-lkv0184-1.jpg,Cotton Printed Kurti In Pear Green Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Pear Green,"Casual, Daily Wear",Summer,91200,72%,Printed,,Pakistani Women,,,
288,1751701091-306,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/sky-blue-cotton-printed-kurti-lkv00732.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/k/sky-blue-cotton-printed-kurti-lkv00732-1.jpg,Digital Print Sky Blue Kurti in Cotton for Daily Wear,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Sky Blue,Daily Wear,All-season,22800,72%,Digital Print,Top (Kurti),Pakistani Women,,,
289,1751701099-307,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/olive-brown-crepe-printed-indo-western-kaftan-kurti-lkv003262.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/l/olive-brown-crepe-printed-indo-western-kaftan-kurti-lkv003262-1.jpg,Olive Brown Crepe Printed Indo Western Kaftan Kurti,Women,Salwar Kameez,Contemporary,Crepe,Crepe,Olive Brown,Casual Wear,All-season,11700,28%,Printed,Top (Kurti),Pakistani Women,,,
290,1751701103-308,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/peacock-blue-cotton-rayon-embroidered-kurti-lkv002570.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/e/peacock-blue-cotton-rayon-embroidered-kurti-lkv002570-1.jpg,Peacock Blue Cotton Rayon Embroidered Kurti,Indian Cloth,Kurti,Traditional,Cotton Rayon,Cotton Rayon,Peacock Blue,Festival Wear,All-season,22500,72%,"Resham Work, Sequins, Thread Work",Top (Kurti),Indian Women,One Size,Matching,Sandals
291,1751701107-309,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/plain-cotton-black-kurti-lkv001449.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cotton-black-kurti-lkv001449-1.jpg,Plain Cotton Black Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Pure Black,Festival Wear,All-season,13800,73%,Plain,Top (Kurti),Women,,,
292,1751701111-310,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/embroidered-cotton-black-straight-cut-kurti-lkv00760.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-cotton-black-straight-cut-kurti-lkv00760-1.jpg,Embroidered Cotton Black Straight Cut Kurti,Women,Kurti,Traditional,Cotton,Cotton,Pure Black,Festival Wear,All-season,23400,33%,"Resham Work, Sequins, Thread Work, Woven, Zari",Top (Kurti),Women,One Size,Black,Sandals
293,1751701123-311,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dark-green-rayon-embroidered-kurti-lkv002257.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-green-rayon-embroidered-kurti-lkv002257-1.jpg,Dark Green Ankle Length Rayon Kurti for Party,Women,Salwar Kameez,Traditional,Rayon,Rayon,Dark Green,"Party, Festival Wear",All-season,39900,23%,"Resham Work, Thread Work, Zari",Top (Kurti),Pakistani Women,One Size,Black,Sandals
294,1751701128-312,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-slub-kurti-in-white-colour-lkv0072.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-slub-kurti-in-white-colour-lkv0072-1.jpg,Cotton Slub Kurti for Wedding In White Colour,Indian Cloth,Kurti,Unknown,Cotton Slub,Cotton Slub,White,Wedding,All-season,27600,72%,,,Indian Women,,,
295,1751701136-313,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cream-crepe-printed-long-kaftan-kurti-lkv003201.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-crepe-printed-long-kaftan-kurti-lkv003201-1.jpg,Cream Crepe Printed Long Kaftan Kurti,Women,Salwar Kameez,Contemporary,Crepe,Crepe,Pure Cream,Casual Wear,All-season,13800,13%,"Stone Work, Printed",Top (Kurti),Pakistani Women,One Size,"Cream, White","Sandals, Flats"
296,1751701142-314,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/embroidered-rayon-white-kurti-lkv001240.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-rayon-white-kurti-lkv001240-1.jpg,White Casual Wear Zari Embroidered Kurti in Rayon,Indian Cloth,Kurti,Traditional,Rayon,Rayon,Pure White,Festival Wear,Summer,31800,72%,"Resham Work, Thread Work, Zari",Top (Kurti),Indian Women,36-42,White,Sandals
297,1751701162-315,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dusty-pink-silk-kaftan-with-zari-work-for-eid-party-lkv004259.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-pink-silk-kaftan-with-zari-work-for-eid-party-lkv004259-1.jpg,Dusty Pink Silk Kaftan with Zari Work for Wedding Party,Women,Salwar Kameez,Heavy Work,Silk,Silk,Dusty Pink,Party Wear,All-season,80100,23%,"Beads Work, Pearl Work, Sequins Work, Zari Work",Top (Kurti),Pakistani Women,40-42,Gold,Heels
298,1751701169-316,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dusty-pink-cotton-printed-kurti-lkv00731.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-pink-cotton-printed-kurti-lkv00731-1.jpg,Kurti in Cotton Dusty Pink with Printed for Party,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Dusty Pink,"Festival Wear, Casual Wear",All-season,27600,72%,Printed,Top (Kurti),Indian Women,One Size,Matching,Sandals
299,1751701172-317,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/hot-pink-organza-printed-straight-cut-kurti-lkv003719.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/h/o/hot-pink-organza-printed-straight-cut-kurti-lkv003719-1.jpg,Hot Pink Organza Printed Straight Cut Kurti,Pakistani Cloth,Kurti,Contemporary,Organza,Organza,Hot Pink,Casual Wear,Summer,17700,43%,Printed,Top (Kurti),Pakistani Women,,,
300,1751701178-318,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-white-floral-printed-a-line-kurti-lkv002837.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-white-floral-printed-a-line-kurti-lkv002837-1.jpg,Cotton White Floral Printed A-Line Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Pure White,Casual Wear,Summer,21600,72%,Floral Print,Top (Kurti),Women,,,
301,1751701188-319,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/white-cotton-slub-kurti-with-resham-work-lkv0068.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-cotton-slub-kurti-with-resham-work-lkv0068-1.jpg,White Cotton Slub Kurti With Resham Work,Indian Cloth,Kurti,Contemporary,Cotton Slub,Cotton Slub,White,"Casual, Daily Wear",Summer,31800,72%,Resham Work,,Indian Women,,,
302,1751701197-320,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/teal-green-crepe-printed-indo-western-kaftan-kurti-lkv003257.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/e/teal-green-crepe-printed-indo-western-kaftan-kurti-lkv003257-1.jpg,Teal Green Crepe Printed Indo Western Kaftan Kurti,Women,Kurti,Contemporary,Crepe,Crepe,Teal Green,Casual Wear,Summer,11700,17%,Printed,Top (Kurti),Women,,,
