,web-scraper-order,web-scraper-start-url,Products-href,Style,Festival ,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
256,1751712828-182,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plain-navy-blue-terry-rayon-jodhpuri-style-mens-sherwani-mstv04106.html,Jodhpuri,Navy Blue,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-navy-blue-terry-rayon-jodhpuri-style-mens-sherwani-mstv04106-1.jpg,Plain Navy Blue Terry Rayon Jodhpuri Style Men's Coat Pant,Men,Trouser Suit,Traditional,Rayon,Rayon,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet, Engagement",All-season,120300,43%,Plain Work,,Men,,,
257,1751712831-183,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/white-silk-embroidered-jodhpuri-style-mens-sherwani-mstv04112.html,Jodhpuri,Pure White,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-silk-embroidered-jodhpuri-style-mens-sherwani-mstv04112-1.jpg,White Silk Embroidered Jodhpuri Style Men's Suit,Men,Trouser Suit,Traditional,Silk,Rayon,Pure White,"Wedding Wear, Party Wear, Guest of Wedding Wear, Engagement",All-season,120300,26%,"Beads Work, Dabka Work, Sequins Work, Stone Work",,Men,,,
258,1751712834-184,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/men-navy-blue-plain-kurta-with-white-dhoti-mkpv0463.html,Party Wear,Cotton,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/e/men-navy-blue-plain-kurta-with-white-dhoti-mkpv0463_1_.jpg,Men Navy Blue Plain Kurta With White Dhoti,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Navy Blue,Party Wear,All-season,37800,43%,Plain,,Pakistani Men,,,
259,1751712844-187,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/men-maroon-and-beige-self-design-kurta-with-dhoti-mkpv0473.html,Wedding,Silk,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/e/men-maroon-and-beige-self-design-kurta-with-dhoti-mkpv0473.jpg,Men Maroon And Beige Self Design Kurta With Dhoti,Pakistani Cloth,Salwar Kameez,Traditional,Silk,Silk,Maroon,Wedding,All-season,29700,27%,Self Design,,Pakistani Men,,,
260,1751712851-189,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/black-foil-print-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07167.html,Side Slit,"Diwali,Eid",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-foil-print-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07167-1.jpg,Black Foil Print Dupion Silk Side Slit Men's Kurta With Dhoti,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Pure Black,"Guest of Wedding Wear, Sangeet",All-season,51000,26%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,Regular Fit,Black,Traditional
261,1751712854-190,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/woven-embroidered-jacquard-navy-blue-father-son-duo-dhoti-kurta-mkpa02210.html,Straight Cut,"Diwali,Eid,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/o/woven-embroidered-jacquard-navy-blue-father-son-duo-dhoti-kurta-mkpa02210-1.jpg,Woven Embroidered Jacquard Navy Blue Father Son Duo Dhoti Kurta,Pakistani Cloth,Salwar Kameez,Traditional,Jacquard,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,41700,43%,"Resham Work, Thread Work, Woven, Zari",Top (Kurta) & Bottom (Pajama),Pakistani Men,Not specified,Matching or Contrasting colors with Navy Blue,Traditional footwear like Mojari or Khussa
262,1751712857-191,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plum-purple-dupion-silk-printed-mens-kurta-with-dhoti-pants-mkpa07165.html,Straight Cut,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-dupion-silk-printed-mens-kurta-with-dhoti-pants-mkpa07165-1.jpg,Plum Purple Dupion Silk Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Straight Cut,Dupion Silk,Dupion Silk,Plum Purple,"Guest of Wedding Wear, Sangeet",All-season,37800,43%,"Printed, Foil Print",Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Black,Traditional
263,1751712860-192,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/eid-special-men-off-white-kurta-with-beige-dhoti-mkpv0439.html,Straight Cut,Ivory,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/i/eid-special-men-off-white-kurta-with-beige-dhoti-mkpv0439.jpg,Wedding Special Men Ivory Kurta With Beige Dhoti,Men,Trouser Suit,Traditional,Silk,Silk,Ivory,Wedding,All-season,33900,72%,,,Men,,,
264,1751712864-193,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/readymade-beige-kurta-with-orange-pajama-for-eid-mkpv0437.html,Straight Cut,Beige,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/readymade-beige-kurta-with-orange-pajama-for-eid-mkpv0437_3_.jpg,Readymade Beige Kurta With Orange Dhoti for Wedding & Party,Pakistani Cloth,Salwar Kameez,Traditional,Silk,Silk,Beige,"Wedding, Party",All-season,39900,43%,Zari Work,Top (Kurta) & Bottom (Pajama),Pakistani Women,One Size Fits Most,"Gold, Orange","Sandals, Juttis"
265,1751712876-197,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/men-s-eid-grey-kurta-with-dhoti-mkpv0432.html,Wedding,Silk,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/e/men-s-eid-grey-kurta-with-dhoti-1-mkpv0432.jpg,Men's Wedding Grey Kurta With Dhoti,Pakistani Cloth,Salwar Kameez,Traditional,Silk,Silk,Grey,Wedding,All-season,33900,43%,,,Pakistani Men,,,
266,1751712893-202,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/navy-blue-jacquard-men-kurta-with-dhoti-mkpa0703.html,Straight Cut,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-jacquard-men-kurta-with-dhoti-mkpa0703-1.jpg,Navy Blue Jacquard Men Kurta With Dhoti,Men,Kurta Pajama,Straight Cut,Jacquard,Dupion Silk,Navy Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,39900,29%,"Woven, Zari",Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Black,Traditional
267,1751712896-203,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/dark-brown-dupion-silk-men-kurta-pajama-mkpa0956.html,Achkan Sherwani,Brown,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-brown-dupion-silk-men-kurta-pajama-mkpa0956-1.jpg,Dark Brown Dupion Silk Men's Dhoti Kurta,Men,Salwar Kameez,Traditional,Silk,Silk,Dark Brown,Wedding,All-season,57900,28%,,Top (Kurta) & Bottom (Pajama),Men,,,
268,1751712906-206,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plain-dupion-silk-teal-green-men-asymmetric-kurta-pajama-mkpa0952.html,Achkan Sherwani,Green,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-teal-green-men-asymmetric-kurta-pajama-mkpa0952-1.jpg,Plain Dupion Silk Teal Green Men Asymmetric Dhoti Kurta,Men,Trouser Suit,Achkan Sherwani,Silk,Silk,Teal Green,Wedding,All-season,27600,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,Unknown,Matching,Traditional
269,1751712909-207,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plain-asymmetric-dupion-silk-light-grey-men-kurta-pajama-mkpa0961.html,Achkan Sherwani,Grey,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-asymmetric-dupion-silk-light-grey-men-kurta-pajama-mkpa0961-1.jpg,Plain Asymmetric Dupion Silk Light Grey Men's Dhoti Kurta,Men,Trouser Suit,Achkan Sherwani,Silk,Silk,Light Grey,Wedding,All-season,27600,43%,None,Top (Kurta) & Bottom (Pajama),Men,Unknown,Matching,Traditional
270,1751712913-208,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/dark-beige-dupion-silk-asymmetric-men-kurta-pajama-mkpa0955.html,Achkan Sherwani,Beige,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-beige-dupion-silk-asymmetric-men-kurta-pajama-mkpa0955-1.jpg,Dark Beige Dupion Silk Asymmetric Men's Dhoti Kurta,Men,Kurta Pajama,Achkan Sherwani,Silk,Silk,Dark Beige,Wedding,All-season,27600,43%,,Top (Kurta) & Bottom (Pajama),Men,,,
271,1751712916-209,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plain-carrot-orange-dupion-silk-men-kurta-pajama-mkpa04332.html,Straight Cut,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-carrot-orange-dupion-silk-men-kurta-pajama-mkpa04332-1.jpg,Plain Carrot Orange Dupion Silk Men Kurta Pajama,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Carrot Orange,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,25800,20%,Plain,Top (Kurta) & Bottom (Pajama),Pakistani Men,"42, 44, 38-42",Brown,Traditional Sandals
272,1751712919-210,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/dupion-silk-dark-green-foil-printed-mens-kurta-with-dhoti-pants-mkpa07179.html,Side Slit,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-dark-green-foil-printed-mens-kurta-with-dhoti-pants-mkpa07179-1.jpg,Dupion Silk Dark Green Foil Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Dark Green,"Guest of Wedding Wear, Mehndi, Sangeet",All-season,37800,27%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
273,1751712922-211,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/plain-dark-wine-maroon-dupion-silk-men-kurta-pajama-mkpa04334.html,Straight Cut,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dark-wine-maroon-dupion-silk-men-kurta-pajama-mkpa04334-1.jpg,Plain Dark Wine Maroon Dupion Silk Men Kurta Pajama,Men,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Wine Maroon,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,25800,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,"42, 44, 38-42",Black,Traditional
274,1751712926-212,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/royal-blue-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07173.html,Side Slit,"Diwali,Lohri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/o/royal-blue-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07173-1.jpg,Royal Blue Printed Dupion Silk Side Slit Men's Kurta With Dhoti,Men,Kurta Pajama,Side Slit,Silk,Silk,Royal Blue,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,37800,27%,Printed,Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Black,Traditional
275,1751712929-213,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/deep-red-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07174.html,Side Slit,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/deep-red-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07174-1.jpg,Deep Red Printed Dupion Silk Side Slit Men's Kurta With Dhoti,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Deep Red,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,37800,23%,Printed,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Black,Traditional
276,1751712932-214,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/pale-pink-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07175.html,Side Slit,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pale-pink-printed-dupion-silk-side-slit-mens-kurta-with-dhoti-mkpa07175-1.jpg,Pale Pink Printed Dupion Silk Side Slit Men's Kurta With Dhoti,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Pale Pink,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,37800,28%,Printed,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Brown,Traditional
277,1751712935-215,https://www.andaazfashion.com/men/dhoti-kurta?p=2,https://www.andaazfashion.com/dark-green-foil-printed-dupion-silk-mens-kurta-with-dhoti-pants-mkpa07177.html,Side Slit,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-green-foil-printed-dupion-silk-mens-kurta-with-dhoti-pants-mkpa07177-1.jpg,Dark Green Foil Printed Dupion Silk Men's Kurta With Dhoti Pants,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Dark Green,"Guest of Wedding Wear, Mehndi, Sangeet",All-season,37800,13%,Foil Print,Top (Kurta) & Bottom (Pajama),Pakistani Men,"40, 32-36",Brown,Traditional Sandals
278,1751712962-222,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/cream-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0953.html,Achkan Sherwani,Cream,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0953-1.jpg,Cream Dupion Silk Asymmetrical Men's Dhoti Kurta,Men,Trouser Suit,Achkan Sherwani,Silk,Silk,Cream,Wedding,All-season,27600,43%,,Top (Kurta) & Bottom (Pajama),Men,,,
279,1751712965-223,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/plain-dupion-silk-dark-maroon-men-kurta-with-dhoti-mkpa0973.html,Straight Cut,Maroon,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-dark-maroon-men-kurta-with-dhoti-mkpa0973-1.jpg,Plain Dupion Silk Dark Maroon Men Kurta With Dhoti,Men,Kurta,Straight Cut,Silk,Silk,Dark Maroon,Wedding,All-season,29700,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,,,
280,1751712968-224,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/royal-blue-dupion-silk-asymmetric-men-kurta-pajama-mkpa0957.html,Achkan Sherwani,Blue,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/o/royal-blue-dupion-silk-asymmetric-men-kurta-pajama-mkpa0957-1.jpg,Royal Blue Dupion Silk Asymmetric Men's Dhoti Kurta,Indian Cloth,Salwar Kameez,Achkan Sherwani,Silk,Silk,Royal Blue,Wedding,All-season,27600,43%,,Top (Kurta) & Bottom (Pajama),Indian Men,,,
281,1751712972-225,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/plain-dupion-silk-powder-blue-men-kurta-with-dhoti-mkpa0967.html,Straight Cut,Blue,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-powder-blue-men-kurta-with-dhoti-mkpa0967-1.jpg,Plain Dupion Silk Powder Blue Men Kurta With Dhoti,Men,Kurta,Straight Cut,Silk,Silk,Powder Blue,Wedding,All-season,29700,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,,,
282,1751712976-226,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/black-dupion-silk-party-wear-men-kurta-with-cream-dhoti-mkpa0968.html,Straight Cut,Black,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-party-wear-men-kurta-with-cream-dhoti-mkpa0968-1.jpg,Black Dupion Silk Party Wear Men Kurta With Cream Dhoti,Men,Kurta,Straight Cut,Silk,Silk,Black,Wedding,All-season,29700,18%,,,Men,,,
283,1751712982-228,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/gold-dupion-silk-straight-cut-men-kurta-with-dhoti-mkpa0971.html,Straight Cut,Gold,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gold-dupion-silk-straight-cut-men-kurta-with-dhoti-mkpa0971-1.jpg,Gold Dupion Silk Straight Cut Men Kurta With Dhoti,Men,Kurta,Straight Cut,Dupion Silk,Dupion Silk,Gold,Wedding,All-season,29700,22%,,,Men,,,
284,1751712985-229,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/navy-blue-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0954.html,Achkan Sherwani,Blue,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0954-1.jpg,Navy Blue Dupion Silk Asymmetrical Men's Dhoti Kurta,Men,Trouser Suit,Achkan Sherwani,Silk,Silk,Navy Blue,Wedding,All-season,27600,22%,,Top (Kurta) & Bottom (Pajama),Men,,,
285,1751712988-230,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/gold-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0951.html,Achkan Sherwani,Gold,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/o/gold-dupion-silk-asymmetrical-men-kurta-pajama-mkpa0951-1.jpg,Gold Dupion Silk Asymmetrical Men Kurta Pajama,Men,Salwar Kameez,Achkan Sherwani,Dupion Silk,Dupion Silk,Gold,Wedding,All-season,27600,43%,,Top (Kurta) & Bottom (Pajama),Men,,,
286,1751712992-231,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/plain-dupion-silk-grey-men-kurta-pajama-mkpa0959.html,Achkan Sherwani,Grey,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-grey-men-kurta-pajama-mkpa0959-1.jpg,Plain Dupion Silk Grey Men's Dhoti Kurta,Men,Trouser Suit,Achkan Sherwani,Silk,Silk,Grey,Wedding,All-season,27600,22%,Plain,Top (Kurta) & Bottom (Pajama),Men,,,
287,1751712995-232,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/dark-green-dupion-silk-men-kurta-with-dhoti-mkpa0965.html,Indo Western,Green,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-green-dupion-silk-men-kurta-with-dhoti-mkpa0965-1.jpg,Dark Green Dupion Silk Men Kurta With Dhoti,Indian Cloth,Trouser Suit,Contemporary,Dupion Silk,Dupion Silk,Dark Green,Guest Wedding Wear,All-season,29700,22%,,Top (Kurta) & Bottom (Pajama),Men,,,
288,1751712998-233,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/olive-brown-silk-men-kurta-pajama-mkpa03991.html,Straight Cut,"Diwali,Eid,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/l/olive-brown-silk-men-kurta-pajama-mkpa03991-1.jpg,Olive Brown Silk Men Kurta Pajama,Pakistani Cloth,Salwar Kameez,Traditional,Silk,Silk,Olive Brown,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,55800,43%,Plain,Top (Kurta) & Bottom (Pajama),Pakistani Men,"40, 32-36",Brown,Traditional Shoes
289,1751713001-234,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/deep-red-dupion-silk-embroidered-men-kurta-pajama-mkpa02757.html,Straight Cut,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/deep-red-dupion-silk-embroidered-men-kurta-pajama-mkpa02757-1.jpg,Men Kurta Pajama in Dupion Silk Deep Red for Sangeet,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Art Silk,Deep Red,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,55800,43%,"Resham Work, Thread Work",Top (Kurta) & Bottom (Pajama),Pakistani Men,"40, 35-38",Black,Traditional Sandals
290,1751713004-235,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/teal-blue-cotton-silk-men-kurta-pajama-mkpa03992.html,Straight Cut,"Diwali,Eid,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/e/teal-blue-cotton-silk-men-kurta-pajama-mkpa03992-1.jpg,Teal Blue Cotton Silk Men Kurta Pajama,Men,Kurta Pajama,Traditional,Cotton Silk,Cotton Silk,Teal Blue,"Wedding Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,51600,43%,Plain,Top (Kurta) & Bottom (Pajama),Men,"42, 44, 38-42",Brown,Traditional
291,1751713008-236,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/navy-blue-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07182.html,Side Slit,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07182-1.jpg,Navy Blue Dupion Silk Foil Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Traditional,Dupion Silk,Dupion Silk,Navy Blue,"Guest of Wedding Wear, Sangeet",All-season,37800,16%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Black,Traditional
292,1751713011-237,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/chilly-red-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07178.html,Side Slit,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/h/chilly-red-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07178-1.jpg,Chilly Red Dupion Silk Foil Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Chilly Red,"Guest of Wedding Wear, Sangeet",All-season,37800,11%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,"42, 38-40",Black,Traditional
293,1751713014-238,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/black-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07181.html,Side Slit,"Diwali,Gur Purab,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-foil-printed-mens-kurta-with-dhoti-pants-mkpa07181-1.jpg,Black Dupion Silk Foil Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Pure Black,"Guest of Wedding Wear, Sangeet",All-season,37800,25%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,"40, 32-36",Black,Traditional
294,1751713018-239,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/dupion-silk-black-foil-printed-mens-kurta-with-dhoti-pants-mkpa07180.html,Side Slit,Diwali,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-black-foil-printed-mens-kurta-with-dhoti-pants-mkpa07180-1.jpg,Dupion Silk Black Foil Printed Men's Kurta With Dhoti Pants,Men,Kurta Pajama,Side Slit,Dupion Silk,Dupion Silk,Pure Black,"Guest of Wedding Wear, Sangeet",All-season,37800,43%,Foil Print,Top (Kurta) & Bottom (Pajama),Men,"42, 44, 36-40",Black,Traditional
295,1751713022-240,https://www.andaazfashion.com/men/dhoti-kurta?p=1,https://www.andaazfashion.com/blue-dupion-silk-printed-mens-kurta-with-dhoti-pants-mkpa07166.html,Straight Cut,"Diwali,Eid,Lohri,Navratri",https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/blue-dupion-silk-printed-mens-kurta-with-dhoti-pants-mkpa07166-1.jpg,Blue Dupion Silk Printed Men's Kurta With Dhoti Pants,Pakistani Cloth,Salwar Kameez,Traditional,Dupion Silk,Dupion Silk,Pure Blue,"Guest of Wedding Wear, Sangeet",All-season,37800,27%,"Printed, Foil Print",Top (Kurta) & Bottom (Pajama),Pakistani Men,"40, 32-36",Brown,Traditional Sandals
